0,1,2,3,4,5,6,7,8,9
2019-20,,Sun Apr 19,Knights,-,Vicious Squirrels,-,,Postponed,https://www.dmyha.com/game/show/26569290?subseason=623115
2019-20,,Sun Apr 19,DSM Whalers,-,Benders,-,,Postponed,https://www.dmyha.com/game/show/26569291?subseason=623115
2019-20,,Sun Apr 19,Wild Goose,-,Bandits,-,,Postponed,https://www.dmyha.com/game/show/26569292?subseason=623115
2019-20,,Sun Apr 19,The Greys,-,Scorpions,-,,Postponed,https://www.dmyha.com/game/show/26569293?subseason=623115
2019-20,,Sun Apr 19,Ice Dragons,-,Voodoo,-,,Postponed,https://www.dmyha.com/game/show/26569294?subseason=623115
2019-20,,Sun Apr 19,Hooligans,-,Wolverines,-,,Postponed,https://www.dmyha.com/game/show/26569295?subseason=623115
2020-21,Yes,Sun Dec 13,"DSM Whalers (14-10-3)",-,"Hooligans (9-14-4)",-,,12:00 PM CST,https://www.dmyha.com/game/show/29932485?subseason=697991
2020-21,Yes,Sun Dec 13,"Melons (18-7-1)",-,"Wolverines (7-18-2)",-,,1:15 PM CST,https://www.dmyha.com/game/show/29932491?subseason=697991
2020-21,Yes,Sun Dec 13,"Wild Goose (16-9-1)",-,"Benders (9-15-3)",-,,2:30 PM CST,https://www.dmyha.com/game/show/29932496?subseason=697991
2020-21,Yes,Sun Dec 13,"Knights (9-11-6)",-,"Crocodiles (7-15-4)",-,,3:45 PM CST,https://www.dmyha.com/game/show/29932498?subseason=697991
2020-21,Yes,Sun Dec 13,"Vicious Squirrels (11-12-3)",-,"Grizzly Goons (17-6-3)",-,,5:00 PM CST,https://www.dmyha.com/game/show/29932502?subseason=697991
2020-21,Yes,Sun Dec 20,"Vicious Squirrels (11-12-3)",-,"Crocodiles (7-15-4)",-,,12:00 PM CST,https://www.dmyha.com/game/show/29938392?subseason=697991
2020-21,Yes,Sun Dec 20,"Grizzly Goons (17-6-3)",-,"Knights (9-11-6)",-,,1:15 PM CST,https://www.dmyha.com/game/show/29938398?subseason=697991
2020-21,,Sun Dec 20,Wolverines,2,Melons,7,,,https://www.dmyha.com/game/show/30106243?subseason=697991
2020-21,,Sun Dec 20,Benders,0,Wild Goose,2,,,https://www.dmyha.com/game/show/29938406?subseason=697991
2020-21,,Sun Dec 20,Hooligans,1,DSM Whalers,11,,,https://www.dmyha.com/game/show/29938416?subseason=697991
2020-21,,Sun Jan  3,Knights,4,Crocodiles,2,,,https://www.dmyha.com/game/show/29939075?subseason=697991
2020-21,,Sun Jan  3,Vicious Squirrels,5,Grizzly Goons,1,,,https://www.dmyha.com/game/show/29939110?subseason=697991
2020-21,,Sun Jan  3,Wolverines,5,Benders,3,,,https://www.dmyha.com/game/show/29939162?subseason=697991
2020-21,,Sun Jan  3,Hooligans,2,Melons,7,,,https://www.dmyha.com/game/show/29939193?subseason=697991
2020-21,,Sun Jan  3,DSM Whalers,4,Wild Goose,6,bucs arena,,https://www.dmyha.com/game/show/29939208?subseason=697991
2020-21,,Sun Jan 10,DSM Whalers,7,Hooligans,4,,,https://www.dmyha.com/game/show/29939286?subseason=697991
2020-21,,Sun Jan 10,Melons,3,Wolverines,5,,,https://www.dmyha.com/game/show/29939404?subseason=697991
2020-21,,Sun Jan 10,Wild Goose,0,Benders,3,,,https://www.dmyha.com/game/show/29939416?subseason=697991
2020-21,,Sun Jan 10,Vicious Squirrels,3,Crocodiles,6,,,https://www.dmyha.com/game/show/29939417?subseason=697991
2020-21,,Sun Jan 10,Grizzly Goons,3,Knights,3,,,https://www.dmyha.com/game/show/29939419?subseason=697991
2020-21,,Sun Jan 17,Vicious Squirrels,1,Knights,5,,,https://www.dmyha.com/game/show/29939422?subseason=697991
2020-21,,Sun Jan 17,Crocodiles,1,Grizzly Goons,3,,,https://www.dmyha.com/game/show/29939425?subseason=697991
2020-21,,Sun Jan 17,Benders,6,Hooligans,2,,,https://www.dmyha.com/game/show/29939427?subseason=697991
2020-21,,Sun Jan 17,Wolverines,2,Wild Goose,4,,,https://www.dmyha.com/game/show/29939430?subseason=697991
2020-21,,Sun Jan 17,Melons,4,DSM Whalers,3,,,https://www.dmyha.com/game/show/29939432?subseason=697991
2020-21,,Sun Jan 24,Benders,3,Melons,2,,,https://www.dmyha.com/game/show/29939435?subseason=697991
2020-21,,Sun Jan 24,DSM Whalers,7,Wolverines,1,,,https://www.dmyha.com/game/show/29939437?subseason=697991
2020-21,,Sun Jan 24,Hooligans,2,Wild Goose,6,,,https://www.dmyha.com/game/show/29939439?subseason=697991
2020-21,,Sun Jan 24,Vicious Squirrels,6,Grizzly Goons,2,,,https://www.dmyha.com/game/show/29939442?subseason=697991
2020-21,,Sun Jan 24,Knights,1,Crocodiles,2,,,https://www.dmyha.com/game/show/29939444?subseason=697991
2020-21,Yes,Sun Feb  7,"Vicious Squirrels (11-12-3)",-,"Knights (9-11-6)",-,,12:00 PM CST,https://www.dmyha.com/game/show/30148162?subseason=697991
2020-21,Yes,Sun Feb  7,"Crocodiles (7-15-4)",-,"Grizzly Goons (17-6-3)",-,,1:15 PM CST,https://www.dmyha.com/game/show/30148164?subseason=697991
2020-21,Yes,Sun Feb  7,"Benders (9-15-3)",-,"Hooligans (9-14-4)",-,,2:30 PM CST,https://www.dmyha.com/game/show/30148165?subseason=697991
2020-21,Yes,Sun Feb  7,"Wolverines (7-18-2)",-,"Wild Goose (16-9-1)",-,,3:45 PM CST,https://www.dmyha.com/game/show/30148168?subseason=697991
2020-21,Yes,Sun Feb  7,"Melons (18-7-1)",-,"DSM Whalers (14-10-3)",-,,5:00 PM CST,https://www.dmyha.com/game/show/30148170?subseason=697991
2020-21,,Sun Feb 14,Wild Goose,7,Melons,3,,,https://www.dmyha.com/game/show/30148173?subseason=697991
2020-21,,Sun Feb 14,Wolverines,5,Hooligans,2,,,https://www.dmyha.com/game/show/30148175?subseason=697991
2020-21,,Sun Feb 14,DSM Whalers,1,Benders,5,,,https://www.dmyha.com/game/show/30148177?subseason=697991
2020-21,,Sun Feb 14,Grizzly Goons,1,Knights,1,,,https://www.dmyha.com/game/show/30148178?subseason=697991
2020-21,,Sun Feb 14,Vicious Squirrels,3,Crocodiles,2,,,https://www.dmyha.com/game/show/30148179?subseason=697991
2020-21,,Sun Feb 21,Crocodiles,0,Grizzly Goons,2,,,https://www.dmyha.com/game/show/30148182?subseason=697991
2020-21,,Sun Feb 21,Vicious Squirrels,5,Knights,3,,,https://www.dmyha.com/game/show/30148186?subseason=697991
2020-21,,Sun Feb 21,Wild Goose,8,DSM Whalers,5,,,https://www.dmyha.com/game/show/30148187?subseason=697991
2020-21,,Sun Feb 21,Benders,6,Wolverines,2,,,https://www.dmyha.com/game/show/30148190?subseason=697991
2020-21,,Sun Feb 21,Melons,4,Hooligans,5,,,https://www.dmyha.com/game/show/30148191?subseason=697991
2020-21,,Sun Feb 28,Benders,1,Wild Goose,2,,,https://www.dmyha.com/game/show/30148193?subseason=697991
2020-21,,Sun Feb 28,Hooligans,4,DSM Whalers,5,,,https://www.dmyha.com/game/show/30148194?subseason=697991
2020-21,,Sun Feb 28,Wolverines,2,Melons,3,,,https://www.dmyha.com/game/show/30148195?subseason=697991
2020-21,,Sun Feb 28,Crocodiles,1,Knights,1,,,https://www.dmyha.com/game/show/30148196?subseason=697991
2020-21,,Sun Feb 28,Grizzly Goons,1,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/30148197?subseason=697991
2020-21,,Sun Mar  7,Crocodiles,2,Vicious Squirrels,1,,,https://www.dmyha.com/game/show/30149504?subseason=697991
2020-21,,Sun Mar  7,Knights,0,Grizzly Goons,5,,,https://www.dmyha.com/game/show/30149506?subseason=697991
2020-21,,Sun Mar  7,DSM Whalers,3,Melons,3,,,https://www.dmyha.com/game/show/30149509?subseason=697991
2020-21,,Sun Mar  7,Hooligans,2,Benders,9,,,https://www.dmyha.com/game/show/30149514?subseason=697991
2020-21,,Sun Mar  7,Wild Goose,6,Wolverines,4,,,https://www.dmyha.com/game/show/30149516?subseason=697991
2020-21,,Sun Mar 21,Grizzly Goons,4,Vicious Squirrels,4,,,https://www.dmyha.com/game/show/30149537?subseason=697991
2020-21,,Sun Mar 21,Crocodiles,4,Knights,4,,,https://www.dmyha.com/game/show/30149545?subseason=697991
2020-21,,Sun Mar 21,Benders,3,DSM Whalers,5,,,https://www.dmyha.com/game/show/30149549?subseason=697991
2020-21,,Sun Mar 21,Melons,1,Wild Goose,4,,,https://www.dmyha.com/game/show/30149551?subseason=697991
2020-21,,Sun Mar 21,Hooligans,2,Wolverines,5,,,https://www.dmyha.com/game/show/30149552?subseason=697991
2020-21,,Sun Mar 28,Hooligans,5,Melons,2,,,https://www.dmyha.com/game/show/30149561?subseason=697991
2020-21,,Sun Mar 28,DSM Whalers,6,Wild Goose,2,,,https://www.dmyha.com/game/show/30149562?subseason=697991
2020-21,,Sun Mar 28,Wolverines,7,Benders,6,,,https://www.dmyha.com/game/show/30149564?subseason=697991
2020-21,,Sun Mar 28,Knights,0,Grizzly Goons,1,,,https://www.dmyha.com/game/show/30149566?subseason=697991
2020-21,,Sun Mar 28,Crocodiles,2,Vicious Squirrels,4,,,https://www.dmyha.com/game/show/30149571?subseason=697991
2020-21,,Sun Apr 11,Wild Goose,6,Hooligans,2,,,https://www.dmyha.com/game/show/30634499?subseason=697991
2020-21,,Sun Apr 11,Melons,1,Benders,2,,,https://www.dmyha.com/game/show/30634506?subseason=697991
2020-21,,Sun Apr 11,DSM Whalers,7,Wolverines,3,,,https://www.dmyha.com/game/show/30634509?subseason=697991
2020-21,,Sun Apr 11,Knights,2,Vicious Squirrels,1,,,https://www.dmyha.com/game/show/30634549?subseason=697991
2020-21,,Sun Apr 11,Grizzly Goons,5,Crocodiles,3,,,https://www.dmyha.com/game/show/30634558?subseason=697991
2020-21,,Sun Apr 18,Grizzly Goons,2,Crocodiles,4,,,https://www.dmyha.com/game/show/30627154?subseason=697991
2020-21,,Sun Apr 18,Knights,2,Vicious Squirrels,2,,,https://www.dmyha.com/game/show/30627157?subseason=697991
2020-21,,Sun Apr 18,Melons,7,Wolverines,4,,,https://www.dmyha.com/game/show/30627159?subseason=697991
2020-21,,Sun Apr 18,Wild Goose,5,Benders,5,,,https://www.dmyha.com/game/show/30627162?subseason=697991
2020-21,,Sun Apr 18,DSM Whalers,6,Hooligans,6,,,https://www.dmyha.com/game/show/30627165?subseason=697991
2020-21,,Sun Apr 25,Hooligans,8,Wolverines,3,,,https://www.dmyha.com/game/show/30985537?subseason=697991
2020-21,,Sun Apr 25,Benders,4,DSM Whalers,7,,,https://www.dmyha.com/game/show/30985539?subseason=697991
2020-21,,Sun Apr 25,Melons,3,Wild Goose,1,,,https://www.dmyha.com/game/show/30985541?subseason=697991
2020-21,,Sun Apr 25,Wolverines,2,Wild Goose,5,,,https://www.dmyha.com/game/show/30627168?subseason=697991
2020-21,,Sun Apr 25,Melons,3,DSM Whalers,2,,,https://www.dmyha.com/game/show/30627172?subseason=697991
2020-21,,Sun Apr 25,Benders,4,Hooligans,5,,,https://www.dmyha.com/game/show/30627174?subseason=697991
2020-21,,Sun Apr 25,Knights,3,Crocodiles,1,,,https://www.dmyha.com/game/show/30627176?subseason=697991
2020-21,,Sun Apr 25,Vicious Squirrels,2,Grizzly Goons,4,,,https://www.dmyha.com/game/show/30627178?subseason=697991
2020-21,,Sun May  2,Vicious Squirrels,6,Crocodiles,1,,,https://www.dmyha.com/game/show/31241032?subseason=697991
2020-21,,Sun May  2,Grizzly Goons,3,Knights,2,,,https://www.dmyha.com/game/show/31241034?subseason=697991
2020-21,,Sun May  2,Grizzly Goons,4,Crocodiles,2,,,https://www.dmyha.com/game/show/31241037?subseason=697991
2020-21,,Sun May  2,Knights,2,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/31241039?subseason=697991
2020-21,,Sun May  2,Melons,6,Wild Goose,2,,,https://www.dmyha.com/game/show/31241042?subseason=697991
2020-21,,Sun May  2,DSM Whalers,5,Wolverines,3,,,https://www.dmyha.com/game/show/31241044?subseason=697991
2020-21,,Sun May  2,Hooligans,3,Wild Goose,5,,,https://www.dmyha.com/game/show/31241046?subseason=697991
2020-21,,Sun May  2,Benders,1,Melons,6,,,https://www.dmyha.com/game/show/31241049?subseason=697991
2020-21,,Sun May  9,Wolverines,6,Hooligans,6,,,https://www.dmyha.com/game/show/31241061?subseason=697991
2020-21,,Sun May  9,DSM Whalers,6,Benders,4,,,https://www.dmyha.com/game/show/31241066?subseason=697991
2020-21,,Sun May  9,Wild Goose,1,Melons,4,,,https://www.dmyha.com/game/show/31241076?subseason=697991
2020-21,,Sun May  9,Wild Goose,4,Hooligans,3,,,https://www.dmyha.com/game/show/31241077?subseason=697991
2020-21,,Sun May  9,Wolverines,0,DSM Whalers,5,,,https://www.dmyha.com/game/show/31241079?subseason=697991
2020-21,,Sun May  9,Knights,1,Grizzly Goons,3,,,https://www.dmyha.com/game/show/31241083?subseason=697991
2020-21,,Sun May  9,Vicious Squirrels,0,Knights,2,,,https://www.dmyha.com/game/show/31241087?subseason=697991
2020-21,,Sun May  9,Crocodiles,4,Grizzly Goons,5,,,https://www.dmyha.com/game/show/31241091?subseason=697991
2020-21,,Sun May 16,Vicious Squirrels,1,Grizzly Goons,7,,,https://www.dmyha.com/game/show/31241100?subseason=697991
2020-21,,Sun May 16,Knights,7,Crocodiles,1,,,https://www.dmyha.com/game/show/31241102?subseason=697991
2020-21,,Sun May 16,Vicious Squirrels,2,Crocodiles,5,,,https://www.dmyha.com/game/show/31241108?subseason=697991
2020-21,,Sun May 16,Hooligans,6,Wolverines,4,,,https://www.dmyha.com/game/show/31241111?subseason=697991
2020-21,,Sun May 16,Benders,3,Wolverines,2,,,https://www.dmyha.com/game/show/31241114?subseason=697991
2020-21,,Sun May 16,Benders,4,DSM Whalers,2,,,https://www.dmyha.com/game/show/31241117?subseason=697991
2020-21,,Sun May 16,Melons,6,Hooligans,5,,,https://www.dmyha.com/game/show/31241122?subseason=697991
2020-21,,Sun May 16,Wild Goose,3,DSM Whalers,4,,,https://www.dmyha.com/game/show/31241125?subseason=697991
2020-21,,Sun May 23,Hooligans,5,DSM Whalers,4,,,https://www.dmyha.com/game/show/31241174?subseason=697991
2020-21,,Sun May 23,DSM Whalers,0,Melons,5,,,https://www.dmyha.com/game/show/31241176?subseason=697991
2020-21,,Sun May 23,Wolverines,1,Melons,2,,,https://www.dmyha.com/game/show/31241184?subseason=697991
2020-21,,Sun May 23,Benders,2,Wild Goose,5,,,https://www.dmyha.com/game/show/31241186?subseason=697991
2020-21,,Sun May 23,Hooligans,8,Benders,5,,,https://www.dmyha.com/game/show/31241191?subseason=697991
2020-21,,Sun May 23,Grizzly Goons,4,Vicious Squirrels,1,,,https://www.dmyha.com/game/show/31241192?subseason=697991
2020-21,,Sun May 23,Vicious Squirrels,4,Crocodiles,1,,,https://www.dmyha.com/game/show/31241195?subseason=697991
2020-21,,Sun May 23,Grizzly Goons,4,Knights,1,,,https://www.dmyha.com/game/show/31241198?subseason=697991
2020-21,,Sun Jun  6,Vicious Squirrels,2,Knights,3,,,https://www.dmyha.com/game/show/31241231?subseason=697991
2020-21,,Sun Jun  6,Crocodiles,2,Knights,2,,,https://www.dmyha.com/game/show/31241234?subseason=697991
2020-21,,Sun Jun  6,Crocodiles,2,Grizzly Goons,3,,,https://www.dmyha.com/game/show/31241236?subseason=697991
2020-21,,Sun Jun  6,Wild Goose,3,Wolverines,4,,,https://www.dmyha.com/game/show/31241238?subseason=697991
2020-21,,Sun Jun  6,Melons,2,Benders,1,,,https://www.dmyha.com/game/show/31241239?subseason=697991
2020-21,,Sun Jun  6,Benders,2,Hooligans,2,,,https://www.dmyha.com/game/show/31241240?subseason=697991
2020-21,,Sun Jun  6,DSM Whalers,1,Melons,4,,,https://www.dmyha.com/game/show/31241241?subseason=697991
2020-21,,Sun Jun  6,Wild Goose,4,Wolverines,3,,,https://www.dmyha.com/game/show/31241242?subseason=697991
2020-21,,Sun Jun 13,Melons,8,Benders,1,,,https://www.dmyha.com/game/show/31241248?subseason=697991
2020-21,,Sun Jun 13,Wolverines,3,DSM Whalers,6,,,https://www.dmyha.com/game/show/31241249?subseason=697991
2020-21,,Sun Jun 13,Wild Goose,2,Hooligans,3,,,https://www.dmyha.com/game/show/31241251?subseason=697991
2020-21,,Sun Jun 13,Crocodiles,0,Knights,3,,,https://www.dmyha.com/game/show/31241254?subseason=697991
2020-21,,Sun Jun 13,Grizzly Goons,1,Vicious Squirrels,4,,,https://www.dmyha.com/game/show/31241257?subseason=697991
2020-21,,Sun Jun 13,Grizzly Goons,2,Crocodiles,3,,,https://www.dmyha.com/game/show/31241260?subseason=697991
2020-21,,Sun Jun 13,Knights,1,Vicious Squirrels,5,,,https://www.dmyha.com/game/show/31241261?subseason=697991
2020-21,,Sun Jun 20,Crocodiles,3,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/31241276?subseason=697991
2020-21,,Sun Jun 20,Knights,0,Grizzly Goons,4,,,https://www.dmyha.com/game/show/31241281?subseason=697991
2020-21,,Sun Jun 20,Wolverines,1,DSM Whalers,7,,,https://www.dmyha.com/game/show/31796022?subseason=697991
2020-21,,Sun Jun 20,Hooligans,6,Benders,5,,,https://www.dmyha.com/game/show/31796030?subseason=697991
2020-21,,Sun Jun 20,"Wild Goose (16-9-1)",-,"Melons (18-7-1)",-,,5:00 PM CDT,https://www.dmyha.com/game/show/31796104?subseason=697991
2020-21,,Sun Jun 27,Hooligans,1,Melons,3,,,https://www.dmyha.com/game/show/31796155?subseason=697991
2020-21,,Sun Jun 27,DSM Whalers,3,Wild Goose,5,,,https://www.dmyha.com/game/show/31796166?subseason=697991
2020-21,,Sun Jun 27,Crocodiles,5,Grizzly Goons,6,,,https://www.dmyha.com/game/show/31796179?subseason=697991
2020-21,,Sun Jun 27,Knights,3,Vicious Squirrels,2,,,https://www.dmyha.com/game/show/31796214?subseason=697991
2020-21,,Sun Jun 27,Wolverines,4,Benders,3,,,https://www.dmyha.com/game/show/31843412?subseason=697991
2020-21,,Sun Jul 11,Crocodiles,4,Vicious Squirrels,3,,,https://www.dmyha.com/game/show/31842124?subseason=697991
2020-21,,Sun Jul 11,Knights,3,Grizzly Goons,6,,,https://www.dmyha.com/game/show/31842224?subseason=697991
2020-21,,Sun Jul 11,Wild Goose,1,Melons,4,,,https://www.dmyha.com/game/show/31842589?subseason=697991
2020-21,,Sun Jul 11,Hooligans,0,DSM Whalers,0,,,https://www.dmyha.com/game/show/31842864?subseason=697991
2020-21,,Sun Jul 11,Wolverines,0,Benders,0,,,https://www.dmyha.com/game/show/31843282?subseason=697991
2021-22,YES,Sun Oct 10,"Iowa Bucks (19-7-0)",-,"Hooligans (6-19-2)",-,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",9:30 AM CDT,https://www.dmyha.com/game/show/32804829?subseason=779454
2021-22,YES,Sun Oct 10,"Devils (8-15-3)",-,"Pregamers (16-8-3)",-,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",10:45 AM CDT,https://www.dmyha.com/game/show/32804848?subseason=779454
2021-22,YES,Sun Oct 10,"Grizzly Goons (14-9-3)",-,"Ice Dragons (10-11-5)",-,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",12:00 PM CDT,https://www.dmyha.com/game/show/32805622?subseason=779454
2021-22,YES,Sun Oct 10,"Mallards (6-15-4)",-,"Wild Goose (12-7-6)",-,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",1:15 PM CDT,https://www.dmyha.com/game/show/32805744?subseason=779454
2021-22,YES,Sun Oct 10,"Wiggums (8-15-2)",-,"Irish (9-10-6)",-,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",2:30 PM CDT,https://www.dmyha.com/game/show/32805780?subseason=779454
2021-22,YES,Sun Oct 10,"Vicious Squirrels (19-1-4)",-,"Lucky Bulldogs (6-16-2)",-,,3:45 PM CDT,https://www.dmyha.com/game/show/32805788?subseason=779454
2021-22,YES,Sun Oct 17,"Vicious Squirrels (19-1-4)",-,"Irish (9-10-6)",-,,9:30 AM CDT,https://www.dmyha.com/game/show/32805803?subseason=779454
2021-22,YES,Sun Oct 17,"Wiggums (8-15-2)",-,"Lucky Bulldogs (6-16-2)",-,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",10:45 AM CDT,https://www.dmyha.com/game/show/32805814?subseason=779454
2021-22,,Sun Oct 17,Iowa Bucks,7,Hooligans,2,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",,https://www.dmyha.com/game/show/32805816?subseason=779454
2021-22,,Sun Oct 17,Devils,4,Pregamers,4,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",,https://www.dmyha.com/game/show/32805819?subseason=779454
2021-22,,Sun Oct 17,Grizzly Goons,1,Ice Dragons,7,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",,https://www.dmyha.com/game/show/32805822?subseason=779454
2021-22,,Sun Oct 17,Mallards,3,Wild Goose,0,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",,https://www.dmyha.com/game/show/32805826?subseason=779454
2021-22,,Sun Oct 24,Wild Goose,8,Ice Dragons,8,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",,https://www.dmyha.com/game/show/32805830?subseason=779454
2021-22,,Sun Oct 24,Mallards,1,Grizzly Goons,2,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",,https://www.dmyha.com/game/show/32805835?subseason=779454
2021-22,,Sun Oct 24,Lucky Bulldogs,3,Irish,3,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",,https://www.dmyha.com/game/show/32805844?subseason=779454
2021-22,,Sun Oct 24,Vicious Squirrels,2,Wiggums,2,,,https://www.dmyha.com/game/show/32805846?subseason=779454
2021-22,,Sun Oct 24,Pregamers,6,Hooligans,3,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",,https://www.dmyha.com/game/show/32805862?subseason=779454
2021-22,,Sun Oct 24,Devils,3,Iowa Bucks,2,"Buccaneer Arena, Hickman Road, Urbandale, IA, USA",,https://www.dmyha.com/game/show/32805867?subseason=779454
2021-22,,Sun Oct 31,Devils,0,Hooligans,6,,,https://www.dmyha.com/game/show/32805883?subseason=779454
2021-22,,Sun Oct 31,Iowa Bucks,6,Pregamers,3,,,https://www.dmyha.com/game/show/32806184?subseason=779454
2021-22,,Sun Oct 31,Ice Dragons,5,Mallards,3,,,https://www.dmyha.com/game/show/32806857?subseason=779454
2021-22,,Sun Oct 31,Wild Goose,3,Grizzly Goons,3,,,https://www.dmyha.com/game/show/32806870?subseason=779454
2021-22,,Sun Oct 31,Wiggums,1,Irish,2,,,https://www.dmyha.com/game/show/32806878?subseason=779454
2021-22,,Sun Oct 31,Vicious Squirrels,8,Lucky Bulldogs,0,,,https://www.dmyha.com/game/show/32806882?subseason=779454
2021-22,,Sun Nov  7,Vicious Squirrels,1,Irish,1,,,https://www.dmyha.com/game/show/32807312?subseason=779454
2021-22,,Sun Nov  7,Wiggums,0,Lucky Bulldogs,5,,,https://www.dmyha.com/game/show/32807373?subseason=779454
2021-22,,Sun Nov  7,Pregamers,7,Devils,2,,,https://www.dmyha.com/game/show/32807379?subseason=779454
2021-22,,Sun Nov  7,Hooligans,0,Iowa Bucks,8,,,https://www.dmyha.com/game/show/32807383?subseason=779454
2021-22,,Sun Nov  7,Wild Goose,5,Mallards,2,,,https://www.dmyha.com/game/show/32807387?subseason=779454
2021-22,,Sun Nov  7,Ice Dragons,5,Grizzly Goons,5,,,https://www.dmyha.com/game/show/32807390?subseason=779454
2021-22,,Sun Nov 14,Grizzly Goons,2,Mallards,1,,,https://www.dmyha.com/game/show/32807427?subseason=779454
2021-22,,Sun Nov 14,Wild Goose,3,Ice Dragons,3,,,https://www.dmyha.com/game/show/32807432?subseason=779454
2021-22,,Sun Nov 14,Wiggums,0,Vicious Squirrels,5,,,https://www.dmyha.com/game/show/32807438?subseason=779454
2021-22,,Sun Nov 14,Irish,4,Lucky Bulldogs,6,,,https://www.dmyha.com/game/show/32807719?subseason=779454
2021-22,,Sun Nov 14,Iowa Bucks,1,Devils,2,,,https://www.dmyha.com/game/show/32807724?subseason=779454
2021-22,,Sun Nov 14,Hooligans,4,Pregamers,2,,,https://www.dmyha.com/game/show/32807726?subseason=779454
2021-22,,Sun Nov 21,Hooligans,3,Devils,6,,,https://www.dmyha.com/game/show/32807727?subseason=779454
2021-22,,Sun Nov 21,Iowa Bucks,5,Pregamers,4,,,https://www.dmyha.com/game/show/32808044?subseason=779454
2021-22,,Sun Nov 21,Ice Dragons,5,Mallards,2,,,https://www.dmyha.com/game/show/32808050?subseason=779454
2021-22,,Sun Nov 21,Grizzly Goons,5,Wild Goose,3,,,https://www.dmyha.com/game/show/32808066?subseason=779454
2021-22,,Sun Nov 21,Vicious Squirrels,3,Lucky Bulldogs,0,,,https://www.dmyha.com/game/show/32808130?subseason=779454
2021-22,,Sun Nov 21,Wiggums,3,Irish,1,,,https://www.dmyha.com/game/show/32808296?subseason=779454
2021-22,,Sun Nov 28,Irish,1,Vicious Squirrels,1,,,https://www.dmyha.com/game/show/32823228?subseason=779454
2021-22,,Sun Nov 28,Lucky Bulldogs,4,Wiggums,1,,,https://www.dmyha.com/game/show/32823259?subseason=779454
2021-22,,Sun Nov 28,Hooligans,5,Iowa Bucks,3,,,https://www.dmyha.com/game/show/32823505?subseason=779454
2021-22,,Sun Nov 28,Pregamers,3,Devils,2,,,https://www.dmyha.com/game/show/32823508?subseason=779454
2021-22,,Sun Nov 28,Grizzly Goons,3,Ice Dragons,5,,,https://www.dmyha.com/game/show/32823515?subseason=779454
2021-22,,Sun Nov 28,Mallards,4,Wild Goose,3,,,https://www.dmyha.com/game/show/32823521?subseason=779454
2021-22,,Sun Dec  5,Ice Dragons,5,Wild Goose,1,,,https://www.dmyha.com/game/show/32823573?subseason=779454
2021-22,,Sun Dec  5,Mallards,3,Grizzly Goons,1,,,https://www.dmyha.com/game/show/32823578?subseason=779454
2021-22,,Sun Dec  5,Lucky Bulldogs,0,Irish,2,,,https://www.dmyha.com/game/show/32823581?subseason=779454
2021-22,,Sun Dec  5,Vicious Squirrels,4,Wiggums,0,,,https://www.dmyha.com/game/show/32823586?subseason=779454
2021-22,,Sun Dec  5,Pregamers,7,Hooligans,3,,,https://www.dmyha.com/game/show/32823592?subseason=779454
2021-22,,Sun Dec  5,Devils,1,Iowa Bucks,8,,,https://www.dmyha.com/game/show/32823595?subseason=779454
2021-22,,Sun Dec 12,Pregamers,10,Iowa Bucks,7,,,https://www.dmyha.com/game/show/32834250?subseason=779454
2021-22,,Sun Dec 12,Devils,4,Hooligans,1,,,https://www.dmyha.com/game/show/32834394?subseason=779454
2021-22,,Sun Dec 12,Wild Goose,-,Grizzly Goons,-,,Postponed,https://www.dmyha.com/game/show/32834395?subseason=779454
2021-22,,Sun Dec 12,Mallards,-,Ice Dragons,-,,Postponed,https://www.dmyha.com/game/show/32834430?subseason=779454
2021-22,,Sun Dec 12,Wiggums,-,Irish,-,,Postponed,https://www.dmyha.com/game/show/32834432?subseason=779454
2021-22,,Sun Dec 12,Vicious Squirrels,-,Lucky Bulldogs,-,,Postponed,https://www.dmyha.com/game/show/32834717?subseason=779454
2021-22,,Sun Dec 19,Vicious Squirrels,6,Irish,0,,,https://www.dmyha.com/game/show/32834904?subseason=779454
2021-22,,Sun Dec 19,Wiggums,5,Lucky Bulldogs,2,,,https://www.dmyha.com/game/show/32834958?subseason=779454
2021-22,,Sun Dec 19,Pregamers,3,Devils,3,,,https://www.dmyha.com/game/show/32834990?subseason=779454
2021-22,,Sun Dec 19,Hooligans,3,Iowa Bucks,9,,,https://www.dmyha.com/game/show/32835073?subseason=779454
